source_sentence,target_sentence
The simplest form of technology is the development and use of basic tools.,ⵜⴰⵍⵖⴰ ⵜⴰⴼⵔⴰⵔⵉⵜ ⵙⴳ ⵜⴰⵍⵖⵉⵡⵉⵏ ⵏ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵉⴳⴰⵜ ⵓⵙⴱⵓⵖⵍⵓ ⴷ ⵓⵙⵙⵎⵔⵙ ⵏ ⵉⵎⴰⵙⵙⵏ ⵉⴷⵙⵍⴰⵏ.
It has helped develop more advanced economies (including today's global economy) and has allowed the rise of a leisure class.,"ⵢⵓⵡⵙ ⴳ ⵓⵙⴱⵓⵖⵍⵓ ⵏ ⵜⴷⴰⵎⵙⴰⵏⵉⵏ ⵡⴰⵍⴰ ⵢⴰⵜⵜⵓⵢⵏ ( ⴳ ⵜⴰⵎⵓ ⵜⴷⵎⵙⴰ ⵜⴰⵎⴰⴹⵍⴰⵏⵜ ⴰⵙⵙⴰ), ⵢⴰⵡⵙ ⴳ ⵜⵉⵍⵉⵜ ⵏ ⵜⴰⴳⴳⴰⵢⵜ ⵜⴰⵔⴰⵎⵙⵓⵜ."
"Examples include the rise of the notion of efficiency in terms of human productivity, and the challenges of bioethics.","ⴷ ⵉⵎⴷⵢⴰⵜⵏ ⵖⴼ ⵎⴰⵢⴰⵏ, ⵜⵉⵍⵉⵜ ⵏ ⵜⵣⵎⵔⵜ ⵙⴳ ⵓⴼⴰⵔⵙ ⵏ ⵓⴼⴳⴰⵏ ⴷ ⵜⵏⵥⵕⵉⵏ ⵏ ⵜⵖⴰⵔⵉⵡⵉⵏ ⵜⵉⵎⴰⴷⴷⴰⵔⵉⵏ."
"""The term's meanings changed in the early 20th century when American social scientists, beginning with Thorstein Veblen, translated ideas from the German concept of Technik into """"technology.""""""","ⵜⵜⵓⵙⵏⴼⵍⵏ ⵉⵏⴰⵎⴽⵏ ⵏ ⵉⵙⵉⵙⵙⵏ ⴳ ⵓⵙⴰⵜⵓ ⵡⵉⵙⵙ 20, ⴷⴷⴰ ⴳ ⵙⴽⵔⵏ ⵉⵎⵓⵙⵏⴰⵡⵏ ⵉⵎⴰⵙⵙⵏⴰⵎⵓⵏ ⵉⵎⵉⵔⵉⴽⴰⵏⵉⵢⵏ, ⵙ ⵓⵙⵙⵏⵜⵉ ⵜⵓⵔⵙⵜⵉⵏ ⴼⵉⴱⵍⵏ, ⵉⵙⵙⵓⵖⵍⵏ ⵜⵉⵡⵏⴳⵉⵎⵉⵏ ⵙⴳ ⵓⵙⵉⵙⵙⵏ ⴰⵍⵎⴰⵏⵉ ⵏ ⵜⵉⴽⵏⵉⴽ ⵖⵔ ⵜⵉⴽⵏⵓⵍⵓⵊⵢⴰ."
"""In 1937, the American sociologist Read Bain wrote that """"technology includes all tools, machines, utensils, weapons, instruments, housing, clothing, communicating and transporting devices and the skills by which we produce and use them.""""""","ⴳ ⵓⵙⴳⴳⵯⴰⵙ ⵏ 1937, ⵢⴰⵔⵓ ⵓⵎⵓⵙⵙⵏⴰⵎⵓⵏ ⴰⵎⵉⵔⵉⴽⴰⵏⵉ ⵔⵉⴷ ⴱⴰⵢⵏ ⴰⵏ; ⵜⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵜⵙⵎⴰⵏ ⴰⴽⴽⵯ ⵉⵙⴳⴳⵓⵔⵏ ⴷ ⵉⵎⴰⵙⵙⵏ ⴷ ⵉⵇⵛⵓⵛⵏ ⴷ ⵉⵎⵔⵉⴳⵏ ⴷ ⵉⵙⴳⴳⵓⵔⵏ ⴷ ⵓⵣⴷⴷⵓⵖ ⴷ ⵜⵎⵍⵙⴰ ⴷ ⵉⵏⴳⵎⴰⵎⵏ ⵏ ⵓⵎⵢⴰⵡⴰⴹ ⴷ ⵓⵙⵏⵖⵍ ⴷ ⵉⴼⵓⴽⵙⵏ ⵏⵏⴰ ⵏⵙⵏⴼⵍⵓⵍ ⴷ ⴰⵔ ⵜⵜ ⵏⵙⵙⵎⵔⴰⵙ."
"""More recently, scholars have borrowed from European philosophers of """"technique"""" to extend the meaning of technology to various forms of instrumental reason, as in Foucault's work on technologies of the self (techniques de soi).""","ⴳ ⵜⵢⵉⵔⵉⵡⵉⵏ ⴰⴷ, ⵓⵎⵥⵏⴷ ⵉⵎⵓⵙⵏⴰⵡⵏ ⵙⴳ ⵖⵓⵔ ⵉⴼⵍⵙⴰⴼⵏ ⵉⵔⵓⴱⴱⵉⵢⵉⵏ, ⵜⴰⵜⵉⵇⵏⵉⵜ ⵏ ⵓⵙⵉⵔⵡ ⵏ ⵓⵏⴰⵎⴽ ⵏ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⴰⴷ ⵢⴰⵎⵥ ⵜⴰⵍⵖⵉⵡⵉⵏ ⵢⴰⴹⵏ ⵙⴳ ⵡⴰⵍⵍⴰⵖ ⴰⵏⴽⴽⵉⵏ, ⵉⵎⴽ ⵉⴳⴰ ⵡⴰⴷⴷⴰⴷ ⴳ ⵜⵡⵓⵔⵉ ⵏ ⴼⵓⴽⵓ ⵖⴼ ⵜⵉⵇⵏⵉⵜ ⵏ ⵓⵏⵎⴰⵙ."
"""to invent useful things or to solve problems"""" and """"a machine, piece of equipment, method, etc.,""","ⵉ ⵓⵙⵏⴼⵍⵓⵍ ⵏ ⵜⵖⴰⵡⵙⵉⵡⵉⵏ ⵉⵍⴰⵏ ⵜⴰⴱⵖⵓⵔⵜ, ⵏⵖⴷ ⴰⴼⵙⵙⴰⵢ ⵏ ⵉⵎⵓⴽⵔⵉⵙⵏ, ⴷ ⵉⵎⵉⵙ, ⵜⴰⴳⵣⵣⵓⵎⵜ ⵙⴳ ⵉⵎⴰⵜⵜⵉⵡ, ⵜⴰⴱⵔⵉⴷⵜ, ⴰⵔ ⵜⵉⵢⵉⵔⴰ."
"The term is often used to imply a specific field of technology, or to refer to high technology or just consumer electronics, rather than technology as a whole.","ⴷⴰ ⵡⴰⵍⴰ ⵜⵜⵓⵙⵎⵔⴰⵙ ⵜⴳⵓⵔⵉ ⵎⴰⵔ ⴰⴷ ⵜⵏⵄⵜ ⵖⵔ ⴽⴰⵏ ⵢⵉⴳⵔ ⵏ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ, ⵏⵖⴷ ⵜⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵢⴰⵜⵜⵓⵢⵏ, ⵏⵖⴷ ⴽⴰⵏ ⵉⵍⵉⴽⵜⵔⵓⵏⴰⵜ ⵏ ⵜⵉⵙⵙⵎⵔⴰ, ⴰⴷ ⵜⴳ ⵉⵎⴽⴽⵉⵙⵉ ⵉ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵙ ⵓⵎⴰⵜⴰ."
"In this usage, technology refers to tools and machines that may be used to solve real-world problems.",ⴳ ⵓⵙⵙⵎⵔⵙ ⴰⴷ ⴷⴰ ⵜⵙⵏⵄⴰⵜ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵖⵔ ⵉⵙⴳⴳⵓⵔⵏ ⴷ ⵉⵎⴰⵙⵙⵏ ⵉⴳⵏ ⵡⵉⵏ ⴰⴷⵜⵏ ⵜⵙⵙⵎⵔⵙⴷ ⴳ ⵓⴼⵙⴰⵢ ⵏ ⵉⵎⵓⴽⵔⵉⵙⵏ ⵏ ⵓⵎⴰⴹⴰⵍ ⵏ ⵜⵉⴷⵜ.
"""W. Brian Arthur defines technology in a similarly broad way as """"a means to fulfill a human purpose.""""""","ⴷ ⵉⵙⵉⵙⵙⵉⵏ ⵡⵉⵍⵢⴰⵎ ⴱⵔⵢⴰⵏ ⴰⵔⵜⵓⵔ ⵜⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵙ ⵜⴱⵔⵉⴷⵜ ⵜⴰⵎⵉⵔⵉⵡⵜ ⵢⴰⴽⵙⵓⵍⵏ, ⵉⵙ ⵜⴳⴰ ⴰⵎⵎⴰⴽ ⵎⴰⵔ ⴰⴷ ⵢⴰⵡⴹ ⵓⴼⴳⴰⵏ ⴰⵙⵓⵖⴷ ⵏⵏⵙ."
"""When combined with another term, such as """"medical technology"""" or """"space technology,"""" it refers to the state of the respective field's knowledge and tools. """"""","ⵉⴳ ⴷⴰ ⵓⵜⵜⵓⵣⵎⵣⴰⵣⵍ ⴰⴽⴷ ⵜⴳⵓⵔⵉ ⵏⵏⵉⴹⵏ ⵣⵓⵏⴷ “ⵜⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵜⴰⵎⵙⴳⵏⴰⴼⵜ”, ⵏⵖⴷ “ⵜⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵏ ⵓⵙⵜⵓⵎ”, ⴷⴰⵖ ⵉⵎⵎⴰⵍ ⴰⴷⴷⴰⴷ ⵏ ⵜⵓⵙⵙⵏⴰ ⴷ ⵉⵙⴳⴳⵓⵔⵏ ⵉⴱⴰⵔⴰⵣⵏ ⵉⵏⵏⴰ."
"Additionally, technology is the application of mathematics, science, and the arts for the benefit of life as it is known.","ⵙ ⵜⵉⵔⵏⵓⵜ ⵏ ⵎⴰⵏⴰⵢⴰ, ⵜⴳⴰ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⴰⵙⵙⵎⵔⵙ ⵏ ⵜⵓⵙⵏⴰⴽⵜ ⴷ ⵜⵎⴰⵙⵙⴰⵏⵉⵏ ⴷ ⵜⵥⵓⵕⵉⵡⵉⵏ ⵖⴼ ⵜⵓⴷⵔⵜ ⵉⵎⴽ ⵜⵢⴰⵙⵙⴰⵏ."
"Engineering is the goal-oriented process of designing and making tools and systems to exploit natural phenomena for practical human means, often (but not always) using results and techniques from science.","ⴰⵜⵡⴰⵍ ⵜⴳⴰⵜ ⵜⵎⴳⴳⵉⵜ ⵉⵏⵎⵏ ⵖⵔ ⵓⵙⵓⵖⴷ ⵉ ⵓⵎⵎⴰⴽ ⴷ ⵓⵙⵙⴽⴰⵔ ⵏ ⵉⵙⴳⴳⵓⵔⵏ ⴷ ⵉⴳⵔⵔⴰⵢⵏ ⵏ ⵉⵎⴰⵙⵙⵏ ⵉⵏⴰⴼⴳⴰⵏ ⵉⵎⴰⵙⵙⴰⵏⴻⵏ, ⴷ ⵡⴰⵍⴰ (ⵎⴰⴽⴰ ⵓⵔ ⵉⴷ ⴰⵀⴰ) ⴰⵙⵙⵎⵔⵙ ⵏ ⵜⵢⴰⴼⵓⵜⵉⵏ ⴷ ⵜⵉⵇⵏⵉⵜⵉⵏ ⵏ ⵜⵓⵙⵙⵏⴰ."
"For example, science might study the flow of electrons in electrical conductors by using already-existing tools and knowledge.","ⵙ ⵓⵎⴷⵢⴰ, ⵜⵖⵉⵢ ⵜⵓⵙⵏⴰⴽⵜ ⴰⵏⵖⴰⵍ ⵏ ⵉⵍⵉⴽⵟⵕⵓⵏⴰⵜ ⴳ ⵜⵣⴷⴷⴰⵢⵉⵏ ⵜⵉⵎⵥⵥⴰⵕⵓⵕⵉⵏ ⵙ ⵓⵙⵙⵎⵔⵙ ⵏ ⵉⵙⴳⴳⵓⵔⵏ ⴷ ⵜⵓⵙⵙⵏⴰ ⵉⵍⵍⴰⵏ ⵏⵏⵉⴽ."
"The exact relations between science and technology, in particular, have been debated by scientists, historians, and policymakers in the late 20th century, in part because the debate can inform the funding of basic and applied science.","ⵉⵜⵜⵓⴳⴰ ⵓⵎⵔⴰⵔⴰ ⵏ ⵡⴰⵡⴰⵍ ⵖⴼ ⵜⵣⵍⵖⵉⵡⵉⵏ ⵜⵓⵏⵖⵉⴷⵉⵏ ⴳⵔ ⵜⵎⴰⵙⵙⴰⵏⵜ ⴷ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ, ⵙ ⵓⵥⵍⴰⵢ, ⵙⴳ ⵖⵓⵔ ⵉⵎⵓⵙⵏⴰⵡⵏ ⴷ ⵉⵏⵎⵣⵔⴰⵢⵏ ⴷ ⵡⵉⵏⵏⴰ ⵉⵙⵔⵙⵏ ⵜⵉⵙⵔⵜⵉⵜⵉⵏ ⴳ ⵜⵢⵉⵔⵉⵡⵉⵏ ⵏ ⵓⵙⴰⵜⵓ ⵡⵉⵙⵙ 20, ⴷⴰ ⵉⵜⵜⵓⵖⵓⵍ ⵎⴰⵏⴰⵢⴰ ⵖⵔ ⴰⵎⵔⴰⵔⴰ ⵏ ⵡⴰⵡⴰⵍ ⵉⵖⵢ ⴰⴷ ⵉⵙⵏⵎ ⴰⵙⵉⵥⵕⴼ ⵏ ⵜⵎⴰⵙⵙⴰⵏⵉⵏ ⵜⵉⴷⵙⵍⴰⵏⵉⵏ ⴷ ⵜⵎⴳⴳⵉⵜⵉⵏ."
"Early humans evolved from a species of foraging hominids which were already bipedal, with a brain mass approximately one third of modern humans.","ⴰⵙⴱⵓⵖⵍⵍⵓ ⵏ ⵉⵡⴷⴰⵏ ⵉⵎⵣⵡⵓⵔⴰ ⵉⴳⴰⵏ ⴰⵏⴰⵡ ⵏ ⵎⴷⴷⵏ ⵉⵜⴷⴷⵓⵏ ⵖⴼ ⵙⵉⵏ ⵉⴹⴰⵕⵏ, ⴷ ⵓⵏⵍⵍⵉ ⵉⵍⴰⵏ ⴰⵏⵛ ⵏ ⵡⵉⵙⵙ ⴽⵕⴰⴹ ⵏ ⵉⵡⴷⴰⵏ ⵉⵜⵔⴰⵔⵏ."
The invention of polished stone axes was a major advance that allowed forest clearance on a large scale to create farms.,"ⴰⵙⵏⴼⵍⵓⵍ ⵏ ⵉⵛⵓⵇⵇⴰⵕ ⵏ ⵉⵥⵕⴰⵏ ⵉⵀⵢⵢⴰⵏ, ⴰⵣⵣⵉⴳⵣ ⵎⵇⵇⵓⵕⵏ ⴷ ⵢⵓⵡⵉⵏ ⵓⴽⵓⵙ ⵏ ⵜⴰⴳⴰⵏⵉⵏ ⴳ ⵓⴼⵓⵖⴰⵍ ⴰⵎⵉⵔⴰⵡ ⵎⴰⵔ ⴰⴷ ⵜⵉⵍⵉ ⵜⴳⵔⵣⴰ."
The earliest known use of wind power is the sailing ship; the earliest record of a ship under sail is that of a Nile boat dating to the 8th-millennium BCE.,"ⴰⵙⵙⵎⵔⵙ ⴰⵎⵣⵡⴰⵔⵓ ⵉ ⵜⵣⵎⵔⵜ ⵏ ⵓⵣⵡⵓ ⵜⴳⴰⵜ “ⵜⴰⵏⴰⵡⵜ”, ⴰⵔⵔⴰ ⴰⵇⴱⵓⵕ ⵏ ⵜⴰⵏⴰⵡⵜ ⵉⴳⴰⵜ ⵡⴰⵔⵔⴰ ⵏ ⵜⴰⵍⴼⵍⵓⴽⵜ ⵏ ⵏⵉⵍⵉ ⴳ ⵓⵣⵎⵣ ⵡⵉⵙⵙ 8 ⴷⴰⵜ ⵜⵍⴰⵍⵉⵜ ⵏ ⵍⵎⴰⵙⵉⵃ."
"According to archaeologists, the wheel was invented around 4000 BCE probably independently and nearly simultaneously in Mesopotamia (in present-day Iraq), the Northern Caucasus (Maykop culture) and Central Europe.","ⵏⵏⴰ ⵉⵎⵓⵙⵏⴰⵡⵏ ⵏ ⵓⴷⵔⵉⵣ, ⵉⵙ ⵜⵜⵓⵙⴽⴰⵔ ⵜⵙⵖⴰⵍⵜ ⴰⵜⵜⴰⵢⵏ ⵏ 4000 ⵏ ⵓⵙⴳⴳⵯⴰⵙ ⴷⴰⵜ ⵜⵍⴰⵍⵉⵜ ⵏ ⵍⵎⴰⵙⵉⵃ, ⵙ ⵜⴰⵍⵖⴰ ⵜⴰⵎⵥⵍⴰⵢⵜ ⴷ ⴳ ⵣⵓⵏⴷ ⵜⵉⵣⵉ ⵏⵏⴰⵖ ⵏⵏⵉⴽ ⴳ ⴳⵔ ⵉⵙⴰⴼⴼⵏ ( ⵍⵄⵉⵕⴰⵇ ⴷⵖⵉ), ⴷ ⵉⵣⵣⵍⵎⴹ ⵏ ⵍⵇⵓⵇⴰⵣ ( ⵜⵓⵙⵙⵏⴰ ⵏ ⵎⴰⵢⴽⵓⴱ), ⴷ ⵓⵔⵓⴱⴱⴰ ⵏ ⵡⴰⵎⵎⴰⵙ."
"More recently, the oldest-known wooden wheel in the world was found in the Ljubljana marshes of Slovenia.","ⴳ ⵜⵢⵉⵔⵉⵡⵉⵏ ⴷⵖ, ⵜⵢⴰⴼⴰ ⵜⵙⵖⴰⵍⵜ ⵜⴰⵇⴱⵓⵕⵜ ⵏ ⵓⴽⵛⵛⵓⴹ ⴰⴽⴽⵯ ⴳ ⵓⵎⴰⴹⴰⵍ, ⴳ ⵉⵏⴰⵣⵓⵖⵏ ⵏ ⵍⵢⵓⴱⵍⵢⴰⵏⴰ ⴳ ⵙⵍⵓⴼⵉⵏⵢⴰ."
The ancient Sumerians used the potter's wheel and may have invented it.,"ⵙⵙⵎⵔⵙⵏ ⵙⵓⵎⵉⵔⵢⵢⵓⵏ ⵉⵣⴰⵢⴽⵓⵜⵏ ⵜⴰⵙⵖⴰⵍⵜ ⵏ ⵉⴷⵇⵇⵉ, ⴷ ⵉⵖⵢ ⵉⵙ ⵜⵜ ⵙⵙⴽⵔⵏ."
The first two-wheeled carts were derived from travois and were first used in Mesopotamia and Iran in around 3000 BCE.,"ⵜⵜⵓⵙⵙⵓⴼⵖⵏⴷ ⵜⵓⵍⴷⵉⵜⵉⵏ ⵜⵉⵎⵣⵡⵓⵔⴰ ⵉⴷ ⵎⵎ ⵙⵏⴰⵜ ⵜⵙⵖⴰⵍⵉⵏ ⵙⴳ travois, ⴷ ⵜⵜⵓⵙⵎⵔⵙ ⵜⵉⴽⵍⵜ ⵉⵣⵡⴰⵔⵏ ⴳ ⴳⵔ-ⵉⵙⴰⴼⴼⵏ ⴷ ⵉⵕⴰⵏ ⴰⵜⵜⴰⵢⵏ ⵏ 3000 ⴷⴰⵜ ⵜⵍⴰⵍⵉⵜ ⵏ ⵍⵎⴰⵙⵉⵃ."
A bathtub virtually identical to modern ones was unearthed at the Palace of Knossos.,ⵉⵜⵜⵢⴰⴼⴰ ⵓⴳⵔⵔⵓ ⵏ ⵡⵓⵛⵓⴼ ⵉⵎⵢⴰⵖⵏ ⴷ ⵉⴳⵔⵔⵓⵜⵏ ⵉⵜⵔⴰⵔⵏ ⴳ ⵜⵖⵔⵎⵜ ⵏ ⴽⵏⵓⵙⵓⵙ.
The primary sewer in Rome was the Cloaca Maxima; construction began on it in the sixth century BCE and it is still in use today.,"ⴰⵇⵇⴰ ⴰⴷⵙⵍⴰⵏ ⴳ ⵕⵓⵎⴰ ⵉⵙⵎ ⵏⵏⵙ Cloaca Maxima, ⵜⵜⵓⵙⵏⵜⵉ ⴷⵉⴽⵙ ⵜⵓⵙⴽⴰ ⴳ ⵓⵙⴰⵜⵓ ⵡⵉⵙⵙ ⵚⴹⵉⵚ ⴷⴰⵜ ⵜⵍⴰⵍⵉⵜ ⵏ ⵍⵎⴰⵙⵉⵃ, ⵉⵙⴰⵍ ⵉⵜⵜⵓⵙⵡⵓⵔⵉ ⴰⵡⴷ ⴰⵙⵙⴰ."
"Medieval technology saw the use of simple machines (such as the lever, the screw, and the pulley) being combined to form more complicated tools, such as the wheelbarrow, windmills and clocks, and a system of universities developed and spread scientific ideas and practices.","ⵜⵥⵕ ⵜⵉⵇⵏⵉⵜ ⵏ ⵉⵙⴰⵜⵓⵜⵏ ⵉⵏⴰⵎⵎⴰⵙⵏ ⴰⵙⵙⵎⵔⵙ ⵏ ⵉⵎⴰⵙⵙⵏ ⵉⴼⵔⴰⵔⵉⵏ( ⵣⵓⵏⴷ ⵜⴰⵎⵢⴰⵙⴰⵢⵜ ⴷ ⵓⴽⵎⴰⵎ ⴷ ⵍⵊⵕⵕⴰⵕⵜ), ⵏⵏⴰ ⵉⵜⵜⵓⵙⵉⴹⴼⵏ ⵎⴰⵔ ⴰⴷ ⵜⵜⵓⵙⴽⴰⵔⵏ ⵉⵙⴳⴳⵓⵔⵏ ⵡⴰⵍⴰ ⵉⵔⵡⵉⵏ, ⵣⵓⵏⴷ ⵜⴰⵙⵎⴰⵜⵜⴰⵢⵜ ⴷ ⵜⴰⵎⵥⴹⵉⵜ ⵏ ⵓⵣⵡⵓ ⴷ ⵜⵙⴰⵔⴰⴳⵉⵏ, ⴷ ⵓⵏⴳⵔⴰⵡ ⵏ ⵜⵙⴷⴰⵡⵉⵜⵉⵏ ⵏⵏⴰ ⵉⵜⵜⵓⵙⴱⵓⵖⵍⵍⴰⵏ ⴷ ⵉⴼⵙⵔ ⵜⵉⵡⵏⴳⵉⵎⵉⵏ ⴷ ⵉⵎⴳⴳⵉⵜⵏ ⵉⵎⴰⵙⵙⴰⵏⴻⵏ."
"Starting in the United Kingdom in the 18th century, the Industrial Revolution was a period of great technological discovery, particularly in the areas of agriculture, manufacturing, mining, metallurgy, and transport, driven by the discovery of steam power and the widespread application of the factory system.","ⵙⴳ ⵍⴰⵎⵉⵔⵉⴽ ⴳ ⵓⵙⴰⵜⵓ ⵡⵉⵙⵙ 18, ⵜⴳⴰ ⵜⴳⵔⴰⵡⵍⴰ ⵜⴰⵎⴳⵓⵔⴰⵏⵜ ⵜⵉⵣⵉ ⵏ ⵢⵉⴼ ⴰⵜⵉⴽⵏⵓⵍⵓⵊⵉ ⵎⵇⵇⵓⵕⵏ, ⵏⵓⵎⴰⵕ ⴳ ⵢⵉⴳⵔⴰⵏ ⵏ ⵜⵢⵔⵣⴰ ⴷ ⵜⵎⵓⴽⵏⴰⵏⵜ ⴷ ⵓⴳⴷⴷⴰⴷ ⴷ ⵓⵙⵏⵖⵍ, ⵉⵜⵜⵓⵜⴽⴰⵢⵏ ⵙ ⵢⵉⴽⵣ ⵏ ⵜⵣⵎⵔⵜ ⵏ ⵉⵔⵓⴳⴳⴰ ⴷ ⵉⵎⴳⴳⵉⵜⵏ ⴳ ⵓⴼⵓⵖⴰⵍ ⴰⵎⵉⵔⵉⵡ ⵉⴳⵏ ⴰⵏⴳⵔⴰⵡ ⵉⵜⵢⴰⵀⵢⵢⴰⵏ."
The rise in technology has led to skyscrapers and broad urban areas whose inhabitants rely on motors to transport them and their food supplies.,"ⵢⵓⵡⵢ ⵓⵙⴱⵓⵖⵍⵓ ⵏ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵖⵔ ⴰⴱⵔⵣⴷⴷⵓⵖ ⴷ ⵡⴰⵏⵙⵉⵡⵏ ⵉⵖⵔⵎⴰⵏⴻⵏ ⴰⵎⵉⵔⵉⵡⵏ, ⵏⵏⴰ ⴳ ⴷⴰ ⵙⵙⵎⵔⴰⵙⵏ ⵉⵎⵣⴷⴰⵖ ⵏⵏⵙ ⵉⵏⵎⴰⵙⵙⵓⵜⵏ ⵎⴰⵔ ⴰⴷ ⵜⵜⵎⵛⵜⴰⴳⵏ ⴰⵔⴷ ⵜⵜⴰⵡⵉⵏ ⵓⵜⵛⵉ ⵏⵏⵙⵏ."
The 20th century brought a host of innovations.,ⵢⵓⵡⵉⴷ ⵓⵙⴰⵜⵓ ⵡⵉⵙⵙ 20 ⴽⵉⴳⴰⵏ ⵏ ⵉⵙⵏⴼⵍⵓⵍⵏ.
"Information technology subsequently led to the birth in the 1980s of the Internet, which ushered in the current Information Age.","ⵜⵓⵡⵢ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⵜⴰⵙⵏⵎⴰⵍⴰⵢⵜ ⴳ ⵜⵉⵣⵉ ⵏ ⴷⴰⵜ ⵖⵔ ⵡⵓⴼⵓⵖ ⵏ ⵍⴰⵏⵜⵉⵔⵏⵉⵜ ⴳ 1980, ⵏⵏⴰ ⴷ ⴱⵔⵔⵃⵏ ⵙ ⴰⵙⴰⵜⵓ ⴰⵙⵏⵎⴰⵍⵍⴰⵢ ⵏ ⵡⴰⵙⵙ."
"Complex manufacturing and construction techniques and organizations are needed to make and maintain some of the newer technologies, and entire industries have arisen to support and develop succeeding generations of increasingly more complex tools.","ⵜⵜⵓⵔⴰ ⵜⵉⵇⵏⵉⵜ ⴷ ⵜⵎⴰⴷⴷⴰⵙⵜ ⵏ ⵜⵎⴳⵓⵔⴰⵏⵜ ⴷ ⵓⵙⴽⴰⵏ ⵉⵛⵇⵇⴰⵏ ⵎⴰⵔ ⴰⴷ ⵏⵎⴳⵓⵔⴰ ⴷ ⵓⵀⵢⵢⵓ ⵉⵜⵙⵏⵜ ⵜⵉⵇⵏⵉⵜⵉⵏ ⵜⵉⵜⵔⴰⵔⵉⵏ, ⴷ ⵜⴱⴰⵢⵏⴷ ⵜⵎⴳⵓⵔⴰⵏⵜ ⴽⵓⵍ ⵎⴰⵔ ⴰⴷ ⵜⴰⵡⵙ ⴰⵙⴱⵓⵖⵍⵓ ⵏ ⵜⵙⵓⵜⵉⵡⵉⵏ ⴷ ⵉⴷⴷⴰⵏ ⴳ ⵉⵙⴳⴳⵓⵔⵏ ⵡⴰⵍⴰ ⵉⵛⵇⵇⴰⵏ ⵙ ⵜⴰⵍⵖⴰ ⵜⴰⵎⵔⵏⵓⵜ."
"Transhumanists generally believe that the point of technology is to overcome barriers, and that what we commonly refer to as the human condition is just another barrier to be surpassed.","ⴷⴰ ⵜⵜⵉⵖⵉⵍⵏ ⵡⵉⵏⵏⴰ ⵉⴹⴼⴰⵕⵏ “ⴹⴰⵕⵜ ⵜⵉⴼⴼⵓⴳⵏⴰ” ⵙ ⵓⵎⴰⵜⴰ ⵉⴷ ⴰⵙⴰⵖⴷ ⵏ ⵜⵉⴽⵏⵓⵍⵓⵊⵉⵜ ⴰⴷ ⵜⵏⴹⵡ ⵉⵡⵜⵜⴰ, ⴷ ⵓⵢⵏⵏⴰ ⵙ ⵏⵙⵏⵄⴰⵜ ⵙ ⵓⵎⴰⵜⴰ ⵉⴳⴰ ⴰⴷⴷⴰⴷ ⵏ ⵓⴼⴳⴰⵏ; ⵉⴳⴰ ⵢⴰⵏ ⵓⵡⵜⵜⵓ ⵢⴰⴹⵏ ⵙ ⵏⵏ ⵉⵇⵇⵏ ⴰⴷ ⵜⵜ ⵏⴻⵏⴹⵡ."
They suggest that the inevitable result of such a society is to become evermore technological at the cost of freedom and psychological health.,ⵙⵙⵓⵎⵓⵔⵏ ⵉⴷ ⵜⴰⵢⴰⴼⵓⵜ ⵓⵔ ⵉⵍⵉⵏ ⴰⵎⵣⵉⵔⴰⵢ ⵉ ⴰⵎⵎ ⵓⴳⴷⵓⴷ ⴰⴷ; ⵜⴳⴰⵜ ⴰⴷ ⵜⴳ ⵓⴳⴳⴰⵔ ⵏ ⵜⵉⵇⵏⵉⵜ ⵖⴼ ⵜⴰⴷⴰⵡⵜ ⵏ ⵜⵍⴻⵍⵍⵉ ⴷ ⵜⴷⵓⵙⵉ ⵜⵓⴽⵍⵉⵙⵜ.
